,Label,R^2 Mean (Train),R^2 STD (Train),R^2 Mean (CV),R^2 STD (CV),MAE Mean (Train),MAE STD (Train),MAE Mean (CV),MAE STD (CV),MSE Mean (Train),MSE STD (Train),MSE Mean (CV),MSE STD (CV),R^2 (Train),R^2 (Test),MAE (Train),MAE (Test),MSE (Train),MSE (Test)
58,NYC-Q_lemon_31,0.5435644082995063,0.07108589935635456,-0.07109775133045067,0.08684425564465727,1.40085653310937,0.10423063985691704,2.3404873947839118,0.24098934727884921,3.3152445540700897,0.47926048630825835,7.816128577010976,1.4499364326294288,0.43555429362341636,-0.15011859824077978,1.6355502068396186,2.3588373294907754,4.120968560176673,7.519250059767466
40,NYC-Q_lemon_13,0.5570981271337662,0.02610874606103173,-0.016542237402958865,0.051971640430757596,1.3819179283724015,0.08426943762253683,2.3411303584033205,0.1609298543840092,3.2329659685301997,0.3248834398692894,7.411538335806969,0.8182825001286935,0.45893987659146906,-0.26697827937821694,1.5458260023200068,2.3808080923529373,3.9408057172208055,7.338644734597037
33,NYC-Q_lemon_6,0.28845684755087825,0.1916368152688084,-0.2035873456013607,0.014994769699967582,1.4930577348581024,0.1822989227300321,2.3560934161711233,0.06033261159982269,5.397980820694097,1.1832304351233038,9.240196605097205,1.1081198619657058,0.10381101754431532,-0.1264338149496802,1.7494819385497944,1.795367011603243,6.924547645670493,5.671420220173996
57,NYC-Q_lemon_30,0.44345939814960716,0.028875289671124005,-0.14062605820282884,0.04652702516601962,1.4735705871481066,0.017723022044597577,2.362723597336041,0.0302422600319548,3.70330087063421,0.055619763498870226,7.569672072797676,0.25424645024238207,0.18075907138931835,-0.07999646776734148,1.9029729533621678,2.379774096988657,5.464703255392389,7.137491449044915
22,TICS_LackSocialRecognition,0.31682571290420874,0.02599669462547178,-0.082606130585688,0.06470983857023839,1.6327178548446941,0.04239770361168783,2.37958095594498,0.1681569317349781,6.473116486818959,0.5879427001820741,10.263781253066192,1.6570171691939855,0.23031255963142772,-0.1611167338356081,1.8036701362035807,2.5858899642300606,7.284577992087896,9.52405810081068
30,NYC-Q_lemon_3,0.5023121586572047,0.060624302088327996,-0.21530957852449353,0.18964727253923636,1.39234229608606,0.1510486986888441,2.4025888013731893,0.13631411729555143,3.488563914578678,0.5237693862997841,8.210879568150931,0.9005408137657875,0.4040318824230559,-0.12505297065273524,1.6239511069518384,2.272991155940424,4.197319013482097,7.85687879965375
34,NYC-Q_lemon_7,0.5488144123251782,0.03448338260929704,-0.13431699554166202,0.051337923974551225,1.2700071019044292,0.04783913974604323,2.4039114347367,0.12426324850263132,3.3840540915671746,0.15000842066247988,8.547580227510648,1.0052527723219518,0.35635073574949105,-0.2597023106580385,1.6146919636569619,2.9155371142316255,4.842180608932576,11.197353872515894
97,CERQ_Acceptance,0.4369478302480483,0.05044122382608696,-0.09353947757860064,0.02738187527206162,1.5619882658264732,0.10703692816906209,2.4191484697839063,0.18116069852801986,4.320921152047326,0.5311544540414053,8.26440646072563,0.6101301314527872,0.2564684247648158,-0.0826592738105254,1.8820630844968986,2.5254559816631863,5.717365516327057,8.602905971909273
76,FEV_HUNGER,0.40823851906540004,0.064524019385702,-0.18549190967605064,0.06508839086091375,1.4808097013387858,0.05062655016573452,2.427760341254336,0.34179406950691393,4.686048468256344,0.07652500189601918,9.491968949677002,2.106487494712062,0.23207186883606334,0.03818052592824628,1.7789708705409248,2.412339537313869,6.154374714889808,8.267473901389948
48,NYC-Q_lemon_21,0.4778631524892106,0.02508560855744645,-0.22963078461208775,0.12041739488739858,1.335595365341072,0.10237580434441523,2.432437703564936,0.16863052669550466,3.67021150884557,0.23088603705694463,8.620771202226459,1.1504642704591224,0.2699223395067315,-0.26904297323775594,1.6187090437212408,2.688464114816981,5.136553540105069,10.517788113501084
47,NYC-Q_lemon_20,0.5327194563502683,0.059124785065593495,-0.11477521239342714,0.1448751424791537,1.3947521054671548,0.10252975055364408,2.4690892108372933,0.3328371864567673,3.6989188743540224,0.44179053615305575,8.90190427094477,2.068726690891826,0.28001019727504517,0.12937198060540012,1.8263470152584387,2.2213617871869284,5.731043091118361,7.096677307333496
101,CERQ_PositiveReappraisal,0.45647254413860217,0.05874709344679399,-0.14855670501972718,0.05711062534693545,1.5062775464290699,0.09967642700842941,2.4785017766974837,0.18938253201732677,4.296949111548009,0.2958145877122053,9.072730161120381,0.5833419434414706,0.32734421851435147,-0.021396549141020182,1.752560676586478,1.9056424986090537,5.3464193992934765,5.569666652580947
59,MSPSS_SignificantOthers,0.43449215682546494,0.10391034869951186,-0.09241325835047136,0.10872931151490296,1.4175401801486986,0.27094950799999645,2.486501785554577,0.42708296165178833,7.936197860093029,2.9821549004625583,15.103355688606975,8.053198126027285,0.25389209590279926,-0.15692082462528423,1.7131080875266247,2.8974726359229326,10.156675903724235,15.448429946179832
32,NYC-Q_lemon_5,0.46298651232812355,0.104504590080616,-0.22587239023687933,0.08444435486965741,1.468310605963662,0.2030956787171043,2.487657177317406,0.1322882089316899,3.9062826653423226,0.8666318431464912,8.807046395178997,0.8451867040196867,0.37166335740152523,-0.23223770563958168,1.640601069852757,2.794017658839729,4.56380608751259,11.113633692283878
98,CERQ_Rumination,0.4523797147743857,0.019682996191703564,-0.17036779065657717,0.0916698172385846,1.5077962611217937,0.05725845839377734,2.518526712744603,0.14435952694930484,4.454388890036961,0.33461773624287855,9.453694170251932,1.231479577240968,0.35882448028589187,-0.22436155988618012,1.6539764302535356,1.988011484669762,5.222645453088778,5.988987511869284
39,NYC-Q_lemon_12,0.3667043012531441,0.017964335617130664,-0.24333855013620753,0.16711049963045801,1.6467795755381271,0.0751115017103102,2.5185449190892437,0.06409173654157155,4.62840691625561,0.28796438999597745,8.781202776997382,0.45844313627369454,0.13743315231206266,-0.08827882495111283,2.011216000809076,2.4434687765576957,6.341191938663125,7.642994351168829
56,NYC-Q_lemon_29,0.5587031494240563,0.04822050159467584,-0.17136235272610315,0.12168167236457465,1.3940358384526998,0.16918220871934453,2.5275055905591337,0.25585347521344215,3.251580108659041,0.5105512194189707,8.550513808126597,1.6369763946536826,0.452416982874146,-0.24112726248029892,1.572231656367441,2.8432868349757676,4.029716885276393,10.493686124586883
31,NYC-Q_lemon_4,0.3611784555357063,0.233594333139656,-0.3239891104635562,0.1799085277555016,1.5337770091095784,0.18063961318584595,2.553163818334617,0.2927240147497551,4.937106974737543,1.4146358916974764,10.427156634806844,2.8722197021069458,0.2578185371275218,-0.10080006127262231,1.7732681712745062,1.9836207971272724,5.96087360318882,6.40649713503304
53,NYC-Q_lemon_26,0.5994791539845686,0.027422112970156228,-0.14163116572777001,0.04707871224451282,1.330171692170247,0.012851044227578455,2.604476644462403,0.20194845877504244,3.1929428505892994,0.16449417730785695,9.016762955637608,0.8404122267098152,0.4979511405814355,-0.2923962500281603,1.5529066460160776,2.5883831461724163,4.024725348524268,8.979647317749901
